54298,Link - Boku to Kimi no Aida,238,complete
69656,Oku-sama ga Seito Kaichou!,238,complete
70958,"""Aoi"" - Hikaru ga Chikyuu ni Itakoro......",238,complete
77236,Ojikoi,238,complete
84605,K-ON! - College,238,complete
113865,Sora wo Kakeru Yodaka,238,complete
127960,Oboreru Triangle,238,complete
136604,Shinyuutte Soko Made Shinakucha Ikenai no?,238,complete
136647,Our House Love Trouble,238,complete
138261,Kesshoku Impulse,238,complete
152005,Omega wa Pink no Yume wo Miru,238,complete
2431,Nemurenu Yoru no Monogatari,237,complete
2077,Yuuhi yo Nobore!!,237,complete
7404,Koi no Shoshinsha Mark,237,complete
23030,Jesus!,237,complete
40931,L-DK,237,complete
72273,Seasons (TAKEMIYA Jin),237,complete
72755,Nijiiro Days (MIZUNO Minami),237,complete
144904,Karini mo Renai,237,complete
2905,Koukoku no Shugosha,236,complete
731,Kagi,236,complete
1056,Crimson Spell,236,complete
2519,Homemade Home,236,complete
1972,Knight wa Oatsui no ga Osuki,236,complete
3778,Natsukoi,236,complete
7789,Kamigami no Namida,236,complete
24747,Togainu no Chi dj - A3,236,complete
42734,Jewel to Canary,236,complete
50628,Siesta,236,complete
66989,Kedamono Hatsujouki!!,236,complete
103302,"Junjou Bitch, Hatsukoi Kei",236,complete
105582,Ore to Kawazu-san no Isekai Hourouki,236,complete
114545,"Iki o Tomete, Ugokanai de",236,complete
120502,Mikami-kun no Himitsu,236,complete
124366,Kumika no Mikaku,236,complete
129696,Akakute Amai,236,complete
139626,Hatsukoi no Tonari,236,complete
144166,Yakuza-sama no Omocha,236,complete
1389,Hoshi o Tsumu Donna,235,complete
698,Ningyo no Namida,235,complete
3823,Zettai Fukujuu,235,complete
5688,So wa Reirei no Yuki ni Mai,235,complete
6509,Kawa Yori mo Nagaku Yuruyaka ni,235,complete
6721,Little Sweet Delusion,235,complete
7413,Kumo no Ue de Kiss o Shiyou,235,complete
10324,Pure Marionation,235,complete
19992,Prince of Destruction,235,complete
26707,Hentai Kamen Returns,235,complete
36271,Kemomimi Onsen e Youkoso,235,complete
44046,Chiruhi,235,complete
49569,Kare ga Cafe ni Iru no nara,235,complete
76956,Onkochisin na Kanojo,235,complete
80940,Seirei Tsukai no Kenbu,235,complete
81104,Namida no Memory,235,complete
92578,SSG - Meimon Danshikou Keppuuroku,235,complete
123806,Super Secret,235,complete
134456,Hoshi ni Negai wo (INOYA Kotoba),235,complete
149298,Ore no Oniku-chan,235,complete
149385,Burn the Witch,235,complete
95,D.Gray-man,234,complete
4935,Haru wo Daiteita dj - Spiral,234,complete
5524,Captain Tsubasa: World Youth Hen,234,complete
5919,Sakura no Ichiban!,234,complete
6398,Higurashi no Naku Koro ni - Yoigoshi Hen,234,complete
33451,Shinyaku Ookami ga Kuru!,234,complete
34823,Kami-sama no Ude no Naka dj - Strauss wa Ichinensei,234,complete
35747,Nijipuri,234,complete
37959,From Your L-I-P-S,234,complete
40809,Houkago Play,234,complete
42356,Kuchibiru ni Amai Doku dj - Bridal Night,234,complete
43175,Metallic Colors,234,complete
43998,Melty Blood ACT:2,234,complete
54478,Crepuscule (Muchi),234,complete
55120,Oniyuri-san and Himeyuri-san,234,complete
100068,Interval dj - Garakuta Zoukangou Gougai,234,complete
104890,Boku no Mei,234,complete
111808,Ark: Romancer,234,complete
114213,Itazurakko no Seifukuron,234,complete
133923,Yoru to Asa no Uta dj - Aru Otoko no Higeki,234,complete
134566,Ore no Itoshi no Neet-kun,234,complete
136874,Ore ga Neko wo Kaburu no wo Yameta Riyu,234,complete
139459,Hungry Marie,234,complete
140968,Under the Skin (KUSABI Keri),234,complete
141662,Hana Rai,234,complete
151132,Mobius Strip,234,complete
555,Melancholic Princess,233,complete
2893,Brandoll,233,complete
3928,Shine,233,complete
4811,Boogiepop Dual,233,complete
5026,Lovers in Winter,233,complete
5872,Where the Wind Returns to,233,complete
8735,Mousou Catalogue,233,complete
11009,Desert Storm,233,complete
11993,Kinjirareta Koi ni Ochite,233,complete
17808,Blue (HAYASE Hashiba),233,complete
18694,Scarlet Desire,233,complete
34400,Ai no Kusabi (Novel),233,complete
38273,Hisho Ikuseichuu dj - Tsuya-bon,233,complete
42953,Thermae Romae,233,complete
58875,Kaichou no Iinari!,233,complete
65422,Mawaru Sekai no Kimi to Boku dj - Meguru Sekai no 60 Byou,233,complete
69172,Otodokemono Desu!,233,complete
76367,49,233,complete
79827,8♀1♂,233,complete
80707,Hyakuyou Daichou,233,complete
96232,Oneshot (OGURA Muku),233,complete
106035,Tenkuu Shinpan,233,complete
109728,Aku no Higan - Beyond Evil,233,complete
122431,Eiyuu to Shounen,233,complete
133165,Ramune no Shalala,233,complete
133434,Tumyeonghan Donggeo,233,complete
136555,Miraiken de Ai o Tsumugeba,233,complete
141812,Chicken Stalker,233,complete
1939,Kanon (MORISHIMA Petit),232,complete
3181,Metroid,232,complete
3915,Sorayume no Uta,232,complete
4028,Boogiepop wa Warawanai,232,complete
4496,Dr. Slump,232,complete
4516,Crazy Love Story,232,complete
4818,Oedo wa Nemuranai!,232,complete
5990,Kokoromade Daite,232,complete
8545,Sekaiichi Hatsukoi,232,complete
39787,Alignment You You,232,complete
41344,Chikyuu no Houkago,232,complete
42074,A Tackle on My Life,232,complete
42645,Junai Labyrinth,232,complete
45918,Isuca,232,complete
47956,Shinryakuteki Renai Shugi,232,complete
60664,Wake Up Deadman,232,complete
63219,Kuroyome,232,complete
63659,3 Level Combination,232,complete
76850,Date a Live,232,complete
76879,Distance Between the Two,232,complete
95526,Midnight Dog Show,232,complete
95791,Lily Colored Lovers,232,complete
108644,Koi no Enchousen,232,complete
136155,"Sensei, Anata ni Chikadukitai",232,complete
140584,Sono Mono. Nochi ni...,232,complete
142014,Eki kin Mahou Tsukai Tsuki Ikkodate,232,complete
142777,Goodbye Harlequin,232,complete
145154,Shitasaki ni Yoake no Aji,232,complete
407,Dokkan Love,231,complete
1571,Azrael,231,complete
4213,Kokuhaku Gokko,231,complete
4947,Voiceful,231,complete
5433,Sayonara Zetsubou-Sensei,231,complete
5780,Koi wa Ichiya ni Shite Narazu,231,complete
6384,Beauty Honey,231,complete
17753,Pink Napoleon Fish,231,complete
36334,Togainu no Chi dj - Insert,231,complete
44021,Ways of the Jogang Jicheo,231,complete
44057,Katekyo Hitman Reborn! dj - G,231,complete
46660,Ai Kiss - Idol Kiss,231,complete
47126,Gakuto no Vector,231,complete
48206,Sarashi Ai,231,complete
68954,Clover no Kuni no Alice - Heart no Kishi,231,complete
83353,Summer Blue (AWAFUJI Shiki),231,complete
93495,Ikenai Sensei,231,complete
133882,Sukijanaitte Hyakkai Tonaeta,231,complete
148439,Goshujinsama wa Ouji ga o Suki,231,complete
152399,Me wa Kuchi hodo ni Koi to Iu,231,complete
167120,Kuchi ga Saketemo Kimi ni wa (2019),231,complete
509,AniHina,230,complete
3872,Itsushika Kimi no Toriko,230,complete
4555,Luck Stealer,230,complete
5831,Roureville,230,complete
12834,Love Like Crazy,230,complete
18703,Haha wa Sexy Idol,230,complete
23671,Yama ni Sumu Kami,230,complete
30096,Kodoku Experiment,230,complete
37975,Chintsubu Puchi,230,complete
41142,Hannune Banhada! Season 2,230,complete
41438,Mecha Love,230,complete
46290,Sayonara Folklore,230,complete
51021,Katekyo Hitman Reborn! dj - Boku no Te ga Yasashii to Nakunara,230,complete
52786,Suki Kirai Suki (TSUKISHIMA Haru),230,complete
63609,The Devil Mansion's Teacher,230,complete
73646,Elhanburg no Tenshi,230,complete
75074,Sun Ken Rock Gaiden - Dango Knight,230,complete
76712,Black Sheep Down,230,complete
84956,Jugeume Gwanhayeo,230,complete
85472,Goblin Night,230,complete
100243,Anfang,230,complete
102411,Hoshi no Ponko to Toufuya Reiko,230,complete
121316,Ote o Haishaku,230,complete
122193,Tsubaki-chou Lonely Planet,230,complete
122198,"Kedamonozakari, Koizakari",230,complete
136690,Shounen no Kyoukai,230,complete
139719,Ookami-san to Eroi koto,230,complete
139843,Arcadia of the Moonlight,230,complete
145666,Mujaki no Rakuen Parallel,230,complete
151979,Karasugaoka Don't Be Shy!!,230,complete
2501,Koko ni Iru Suiren,229,complete
1191,Happy!,229,complete
1487,Kurumi-tic Miracle,229,complete
3197,Evangel,229,complete
2907,Bloody Mary,229,complete
1310,Amasakaru,229,complete
3281,Crash,229,complete
3894,Tameiki no Ondo,229,complete
4936,Haru wo Daiteita dj - Japalish,229,complete
5731,Pink (TAKAGUCHI Satosumi),229,complete
5876,Mousou Shoujo Otakukei,229,complete
10170,Gokujou Danshi to Kurashitemasu.,229,complete
20275,Hot Gimmick S (Novel),229,complete
38149,Mani Mani,229,complete
43080,I'm Looking for the Princess,229,complete
70535,Fella Pure - Mitarashi-san Chi no Jijou,229,complete
81100,Taiyou no Yuki,229,complete
93826,Otter No. 11,229,complete
102764,Ketchup Ninja,229,complete
105120,Kaeribana no Kanojo,229,complete
112078,Muyong Jiyong,229,complete
116605,Ohime-sama no Himitsu,229,complete
118307,Tosaku no Honey,229,complete
127133,Kunkou Schale,229,complete
130479,Ero Meruhen - Kin no Yubiwa to Gin no Yubiwa - Shokushu na Bathroom,229,complete
130607,"Sefure Jijou, Koibito Miman!",229,complete
136291,"Motto Musunde, Hiraite Hayaku",229,complete
138850,Immoral Sandwich,229,complete
144440,Koukando ga Agaranai,229,complete
1578,Kamikaze,228,complete
3209,Brothers,228,complete
5299,Maru Imo!?,228,complete
5333,The Queen's Knight,228,complete
6399,Higurashi no Naku Koro ni - Onisarashi Hen,228,complete
15213,Sono Yubi Dake ga Shitte Iru (Novel),228,complete
22459,Gunjou Gakusha,228,complete
32910,Sengoku Basara dj - Senkou,228,complete
40005,Shiritsu Horitsuba Gakuen,228,complete
56283,Togainu no Chi dj - Pants Jack,228,complete
67388,Lucky Wolf,228,complete
75187,Majo no Shinzou,228,complete
79950,Shisei Gokumon,228,complete
80942,Over Image,228,complete
96226,Love You (Munyamunya Sue),228,complete
100857,Ginga Patrol Jaco,228,complete
106396,Yoru ga Akete mo,228,complete
132112,The Shop of Magician Sylvan,228,complete
132517,Ero Meruhen - Minikui Ahiru no ko,228,complete
134647,Matsumoto Eiko wa Futsuu no Ko,228,complete
137352,Demon's Plan,228,complete
139035,Bokutachi wa Benkyou ga Dekinai,228,complete
143394,Like a Sugar,228,complete
148476,Sugar My Baby,228,complete
2279,Buzzer Beater,227,complete
4904,Bartender,227,complete
302,Okane ga Nai,227,complete
1309,Ryuuguuden,227,complete
4969,Dororo,227,complete
12466,Gakuen Ouji,227,complete
16801,Ikoku Meiro no Croisée,227,complete
51520,Loop (So-Sol),227,complete
60745,Kataribe no List,227,complete
74847,Kaoru Mori Shuuishuu,227,complete
77191,Almost Paradise,227,complete
79445,Marshmallow Honey,227,complete
100695,Concierge no Koibito,227,complete
124297,Dame na Yatsu Hodo Kawaii,227,complete
125488,Aku yori Aku,227,complete
127604,Himitsu no Love Sensation,227,complete
133202,Shisen (Hinako),227,complete
146380,Nights Before Night,227,complete
147669,Itonaga-kun no Koi no Ito,227,complete
800,Beauty!!,226,complete
3177,Hanma Baki,226,complete
4934,Haru wo Daiteita dj - Loop,226,complete
6665,Ragnarock City,226,complete
15049,Yongou x Keibi,226,complete
31919,Koi no Dracula,226,complete
32368,Pure (Dakkang),226,complete
48099,Oni ni Itaru Doro,226,complete
57547,Hitori-tachi,226,complete
60921,Marii to Santa,226,complete
65721,Sweet Erogenous,226,complete
66058,The Princess of Darkness (BUNBUN),226,complete
80587,Zettai Renai Program,226,complete
84598,Le théâtre,226,complete
134433,Zattou ni Asobu Sakana,226,complete
137793,Satou Masashi no Heya,226,complete
149453,"Kanchigai, Tokidoki Koi",226,complete
2443,D'V,225,complete
1419,Aisubeki Dokusaisha,225,complete
1169,Icare,225,complete
453,Ore to Akuma no Blues,225,complete
729,Rex: Kyouryuu Monogatari,225,complete
4397,Shanghai Youma Kikai,225,complete
7058,"24, 25",225,complete
8703,Nemureru Mori no Binan,225,complete
14371,Real Lies,225,complete
35147,"""Missing Each Other"" Ensemble",225,complete
36655,Raspberry Field no Majo,225,complete
41956,Lian Ai Makeup!,225,complete
53724,I Do I Do,225,complete
61353,Remnant,225,complete
119149,Kagamigami,225,complete
119423,Takianna no Honshou wa S na no ka M na no ka Ore Dake ga Shitte Iru.,225,complete
123976,Million Dollar Man,225,complete
129400,Suzume Favorite,225,complete
136726,Dear Sir Hannibal,225,complete
145172,Nichijou Climax,225,complete
157028,Thoroughbred wa Nabikanai,225,complete
2587,Yappa Ai Desho!?,224,complete
4178,Tom Sawyer,224,complete
6963,Camera Camera Camera,224,complete
9603,At Na-chan's,224,complete
11616,Sekirei - Engagement,224,complete
11718,Mushi to Medama to Teddy Bear,224,complete
28580,Yami no Alexandra,224,complete
44686,Do Not Fight,224,complete
70355,Ou-sama to Fushigi no Shiro,224,complete
76260,Rare Ji,224,complete
113474,Strawberry Combat,224,complete
122361,Chibi Demo Ii yo.,224,complete
124211,Shichakushitsu no Midara na Shinshi,224,complete
131022,Boku wa Anata ni Koi o Suru,224,complete
137485,Dare mo ga Aisaretagari no,224,complete
3193,Cheap Thrill (SHINSAIBASHI Parco),223,complete
2109,Seikai Trilogy,223,complete
2407,Bus Gamer,223,complete
5323,Mai-chan no Nichijou,223,complete
5634,Keikakuteki Mama,223,complete
6744,Milk Mama,223,complete
7939,The Pearl Grudge,223,complete
12076,Koibana! - Koiseyo Hanabi,223,complete
28782,Triple Honey,223,complete
43566,Yoiko no Gohoubi,223,complete
46094,Yuzu Chu,223,complete
47903,Ai no Sanbon Shoubu,223,complete
50455,Project Doll Phone,223,complete
56233,Konya mo Jirettai,223,complete
59742,Yukemuri Journey,223,complete
60482,Boku no Kirai na Otouto,223,complete
78668,Tsurutsuru to Zarazara no Aida,223,complete
112272,Mitsumei,223,complete
112896,Tonari ni Kedamono,223,complete
122219,Haruniwa,223,complete
127897,B Group no Shounen X,223,complete
141144,Yukuyuku Futari,223,complete
156494,Koi wo Suru Tsumori wa Nakatta,223,complete
2228,Yongbi,222,complete
4981,Juushin Enbu,222,complete
6093,Mondai Teiki Sakuhinshuu,222,complete
6332,Asatte no Houkou,222,complete
6994,Window,222,complete
11391,Toki o Kakeru Shoujo,222,complete
12206,Ohana Moyou no One-Piece,222,complete
15046,Love/Knot,222,complete
52638,Marriage Black,222,complete
60420,Anamorphosis no Meijuu,222,complete
72113,Junai Bride,222,complete
89792,Metto-kun wa Ikemen Desu.,222,complete
103345,Osananajimi wa Onnanoko ni Naare,222,complete
108698,Ringo no Asobikata,222,complete
111363,Shadow (Haejin),222,complete
114420,Joou-sama no Jikenbo,222,complete
136387,Amalgam of Distortion,222,complete
136556,Musubenai Necktie,222,complete
143602,Arihara-san no Himitsu no Jijou,222,complete
145285,Dokunie Cooking,222,complete
911,01 Monkey,221,complete
3225,Shikei Shikkouchuu Datsugoku Shinkouchuu,221,complete
4487,Rumic World,221,complete
5088,Inu to Omawari-san,221,complete
5855,King of the Game,221,complete
6112,Seibutsu Suisei WoO,221,complete
10948,Hitomi - Tenkuu no Escaflowne,221,complete
13371,Koi Neko,221,complete
18170,Mare,221,complete
33412,Renai Akuma,221,complete
53871,Skyhigh 4,221,complete
54473,I Love You (HANATSU Yaya),221,complete
59616,Sakitcho Dakedemo,221,complete
59797,Gachirin ni Kiri Saku,221,complete
64903,Hentai Ouji to Warawanai Neko.,221,complete
66405,Never Let Go,221,complete
78466,Carpe Diem,221,complete
87278,Itsuka Tomodachi ja Nakunaru to Shite mo,221,complete
92664,Walkure Romanze - Shoujo Kishi Monogatari (NO. Gomesu),221,complete
95452,Plant Plan,221,complete
98352,Konjaku Overhaul,221,complete
111197,Nemuru Machi no Futari,221,complete
114701,Ame ga Yamu Koro ni,221,complete
135220,Red Sprite,221,complete
144010,Chotto Matte yo Hanaya-san,221,complete
144129,Ii Ko Ii Ko Shiteageru,221,complete
145660,Kimi wa Boku no Ohimesama,221,complete
147245,Salangeun Hwansang!,221,complete
3144,Taiyou no Romance,220,complete
7039,Honey & Honey,220,complete
7227,Arakawa Under the Bridge,220,complete
7616,Kon Puri,220,complete
7834,Kusatta dj - Encore,220,complete
13111,Kitsune to Atori,220,complete
13261,Renai Sousa,220,complete
15611,Tsumi to Batsu - A Falsified Romance,220,complete
20360,Juukei Hanazono,220,complete
41632,Seiken no Katanakaji,220,complete
42258,Chu Berozu,220,complete
61068,Kyoumei suru Echo,220,complete
65601,TSF Monogatari,220,complete
68277,Strings Dolls,220,complete
68732,Totsuzen... Kekkon!,220,complete
80969,Akumu no Sumu Ie - Ghost Hunt,220,complete
101672,Ichigo no Yume - Shimatsuya Risuke no Kaii Jikenchou,220,complete
105992,After Life,220,complete
107510,Kuchibiru Kudasai,220,complete
116562,Katakoi Kazoku,220,complete
120584,Kuchibiru ni Uta wo,220,complete
121007,12 Seiza Danshi,220,complete
132239,Trinity Wonder,220,complete
132460,Oniisan to Yobinasai,220,complete
3569,Anata ni Oitsukenai,219,complete
4171,Cat and Bird,219,complete
4933,Haru o Daite Ita dj - Eiswein,219,complete
7158,Bokura no Henbyoushi,219,complete
11755,Dakishimetemo Okorimasen ka?,219,complete
14746,Chu-Bra!!,219,complete
26817,Haru wo daiteita dj - Gigolo extra,219,complete
29392,Gentle Cage (Novel),219,complete
63018,Aru to Neri to Sono Shuuhen,219,complete
65350,Chichi to Hige Gorira to Watashi,219,complete
67296,Yuuhi ni Fureru Sono Mae ni,219,complete
73435,Papa no Iu Koto o Kikinasai! - Usagi no Mark,219,complete
75341,Mujang,219,complete
80346,Makai no Ossan,219,complete
98867,Haikyu!! dj - Neko no Henji wa Iesu Janai,219,complete
131621,A Gentle Man,219,complete
147479,Is It Okay to Touch Mino-San There?,219,complete
4898,Sengoku Tsukiyo,218,complete
6484,Rash!!,218,complete
7462,Mobius Doumei,218,complete
11858,Kigi no Yukue,218,complete
26818,Shishunki wa Hatsujouki.,218,complete
28875,Gosick,218,complete
64523,Ben-to,218,complete
109772,Kono Shima ni wa Midara de Jaaku na Mono ga Sumu,218,complete
112909,Kuangshen,218,complete
131088,Giant Cinderella,218,complete
131493,Kuzu de Baka ni wa Nido to Awanai,218,complete
134454,Hogu Ha Gyeong Su,218,complete
138522,Saguri-san Tankentai,218,complete
142013,Oh My Hero!,218,complete
142443,Ahiru no Oujisama (Kazao),218,complete
144512,Awairo Emaki,218,complete
154812,"Senpai, Danjite Koidewa!",218,complete
204,Nowhere to Go,217,complete
1472,Yoru no Hanabira,217,complete
2024,Wonderful Kiss!,217,complete
4321,Moonlight Flowers - Gekka Bijin,217,complete
4932,Haru wo Daiteita dj - Kiss of Fire,217,complete
5109,Reds,217,complete
6194,Gakuen Tokukei Duklyon,217,complete
12077,Aa Itoshi no Banchou-sama,217,complete
13909,Momoiro Heaven!,217,complete
21532,Baby Blue,217,complete
36270,Joshikousei Kagishi Saki,217,complete
40281,Nettai Shoujo,217,complete
42901,Bonus Spatchu,217,complete
44449,Shitsuji Shoujo to Ojou-sama,217,complete
60678,Asamiya-san no Imouto,217,complete
63575,Damasaretemo Ai,217,complete
64655,Pet Diary,217,complete
67041,Tsubakikan no Utsukushi Sugiru Garçon,217,complete
71333,Boku wa Tomodachi ga Sukunai Shobon!,217,complete
118884,First Love Confirmed!,217,complete
128415,Unbalance School Life,217,complete
148024,Yasashii Pantsu no Nugasekata,217,complete
152440,Seku Tsuga,217,complete
157312,Houtoumusuko to Koi no Ana,217,complete
435,Shin Seiki Evangelion - Koutetsu no Girlfriend 2nd,216,complete
3503,The Crimson Boy,216,complete
4727,Knighting Knight,216,complete
7422,Shuuseki Kairo no Himawari,216,complete
7746,Chirality,216,complete
12708,Kamigurai,216,complete
17987,Animal Play,216,complete
23359,Chuuousen Cinema Paradise,216,complete
23648,Kämpfer,216,complete
24834,14-Sai,216,complete
27447,Zetsuai - Bad Blood,216,complete
40352,Holy Glory,216,complete
45879,Kuu ka Kuwareru ka (Novel),216,complete
47302,Clover no Kuni no Alice - Bloody Twins,216,complete
60373,Monster Master,216,complete
63438,Black Wind,216,complete
67910,Not Lives,216,complete
99556,Wizard's Soul - Koi no Seisen,216,complete
100713,Hyakunen Kesshou Mokuroku,216,complete
106670,Atashi no Idol,216,complete
106671,Kimi ni Hana o,216,complete
116778,Chihaya-san wa Sono Mama de Ii,216,complete
139437,18-Sai no Himitsu,216,complete
140710,Tanaka - Nenrei Equal Kanojo Inaireki no Mahou Tsukai -The Comic,216,complete
144128,Waltz (OSHIMI Shuzo),216,complete
150728,Ookami e no Yomeiri: Ishu Kon'intan,216,complete
152655,Oreshika Shiranai Karada,216,complete
3226,Amon - Devilman Mokushiroku,215,complete
2252,City Hunter,215,complete
624,The End,215,complete
421,Shounan Junaigumi!,215,complete
987,Kooru Shakunetsu,215,complete
3275,Otogizoshi,215,complete
594,Grenadier,215,complete
4091,Chicago,215,complete
5252,Shining Musume,215,complete
11736,Kirihito Sanka,215,complete
11753,Binan no Dendou DX,215,complete
12156,Gravitation dj - Megamix Capybara,215,complete
19128,Antique Bakery dj - Kanari Hitodenashi,215,complete
28200,Otona ni Natte mo,215,complete
47067,Katekyo Hitman Reborn! dj - Koi to wa Yobenai,215,complete
47086,Pen to Chocolate,215,complete
49867,Change H,215,complete
59972,Renai Stampede!,215,complete
61950,Danna-sama to Mitsugetsuchuu,215,complete
81801,Eques,215,complete
98449,Toumei Ningen no Koi,215,complete
103848,Hatsukoi Lollipop,215,complete
114384,Life Alive! - Kimi to Hajimeru Gakuen Sousenkyo,215,complete
144122,Joou-sama no Roommate,215,complete
151855,Takane no Hana wa Chirasaretai,215,complete
914,Kakan no Madonna,214,complete
7368,Angelical Pendulum,214,complete
7745,Angels' Wings,214,complete
10032,Koi no Surisasu,214,complete
15064,Chime: Peach na Seito to Banana na Kyoushi,214,complete
26569,Karada de Shibaranai de,214,complete
58731,Gyon-Woo & Jik-Nyu,214,complete
64690,Again!!,214,complete
67638,Twin Cake,214,complete
73778,Hatsukoi no Kanata,214,complete
78368,Thank You My God,214,complete
98308,Itoshi no Mirai-kun,214,complete
108150,Koi no Annainin,214,complete
109987,Rakudai Kishi no Eiyuutan,214,complete
115680,Winter Woods,214,complete
119545,"Suki ni Naranai yo, Senpai",214,complete
124004,Lesson A,214,complete
138814,Golem Hearts,214,complete
141634,Kitto Oujisama ga Nante,214,complete
2797,Niresaki Kyouju no Hirusagari no Kenkyuushitsu,213,complete
2226,Baljak,213,complete
2980,Tenchi Muyou! Ryououki,213,complete
2674,Himette Yondene,213,complete
401,Suna no Ue no Rakuen,213,complete
5162,Shishunki Miman Okotowari,213,complete
6420,Orenji Kakumei,213,complete
7054,Boys on the Run,213,complete
33095,Wise Ass,213,complete
36447,Ikasama Umigame no Soup,213,complete
44700,Katekyo Hitman Reborn! dj - YH Yamamoto Hibari Anthology,213,complete
47893,Love Love Rumble,213,complete
51630,Torokeru You ni,213,complete
52655,Togainu no Chi dj - Threesome,213,complete
57997,Kono Yoru no Subete,213,complete
76856,Eternal Moment,213,complete
86280,K-ON! - High School,213,complete
90109,Kigurumi,213,complete
90424,Watashi no Suki na Senpai,213,complete
101336,Tamanyan,213,complete
115987,Cinderella Lesson,213,complete
119221,Noruka Soruka,213,complete
141730,Sougo Tairitsu Frustration,213,complete
146909,"Maou-sama, Retry!",213,complete
152285,Hanagara Tsumi,213,complete
2571,Clamp no Kiseki,212,complete
3930,White Day,212,complete
4051,Memai,212,complete
4497,Cowa!,212,complete
6961,Fat,212,complete
10294,Daiya no A,212,complete
15945,Slop Mansion ni Okaeri,212,complete
16981,Majo no Kishi,212,complete
27727,Lady Mitsuko,212,complete
35904,Shoujo Tsubaki,212,complete
39896,Another Sweet Field,212,complete
40429,Yasashiku Shinai de (NEKOTA Yonezou),212,complete
42607,Ritou no Umi,212,complete
45680,Katekyo Hitman Reborn! dj - Yuugai Kagoubutsu,212,complete
46544,Mahou Tsukai no Neko,212,complete
51020,Hakui no Kanojo,212,complete
51514,Sweet Life,212,complete
70218,Splatter Sister,212,complete
83020,Otonari no Nikushokujuu,212,complete
124020,Okitegami Kyouko no Bibouroku,212,complete
146602,Afureru Namida o Nomikondanara,212,complete
1590,Renai Junkies,211,complete
306,P.B.B.,211,complete
924,Paros no Ken,211,complete
1317,R.O.D - Read or Die,211,complete
1064,Pinky Mist,211,complete
4421,Chokotto H na Koimonogatari,211,complete
6502,Mitsuiro Pancake,211,complete
34791,Pii Natsu ga Ippai,211,complete
17759,Tamashizume,211,complete
19392,Candy Girl,211,complete
34301,Shoujo Material,211,complete
36888,Sugars (YAMAMORI Mika),211,complete
37662,Anata ga Fureru Tabi ni,211,complete
40296,Tsuki no Himitsu (Novel),211,complete
45927,Machigatta Ranobe no Tsukurikata,211,complete
47237,Kazoku Donburi,211,complete
49241,Amagami - Sincerely Yours,211,complete
50118,Dear Diary,211,complete
52245,For the Sake of Dulcinea,211,complete
54201,Ubawareta Hanayome,211,complete
65792,Nanairo no Mukou,211,complete
91384,Amaama to Inazuma,211,complete
94582,Suki tte Iu na!,211,complete
113464,Ichido Dake no Uta,211,complete
113756,Revenge Game,211,complete
116493,Natsu no Omoide (Haji),211,complete
128475,Shall We Have Dinner Tonight?,211,complete
1435,Yumekui Kenbun,210,complete
3492,Snow White' 94,210,complete
959,Derayd,210,complete
4562,Kazan,210,complete
25660,Hana Koi dj - Lovely Rabbit,210,complete
35310,Cor Leonis - Shishi no Sinzou,210,complete
41291,Mappa Teacher,210,complete
52927,Hatsukoi Kouzoushiki,210,complete
69455,Senran Kagura - Spark!,210,complete
80188,Tobari,210,complete
82259,Pisu no Oshigoto,210,complete
101355,Ark (Novel),210,complete
114687,Soushoku Danshi Okotowari!?,210,complete
121703,Sesuji wo Pin! to - Shikakou Kyougi Dance-bu e Youkoso,210,complete
129406,Ningyo Ouji (OZAKI Kaori),210,complete
130688,Ero Meruhen - Goin ni Amaku... Futari no Kare Kara Semerarete,210,complete
145029,"Darlin', Iikagen ni Shiya Gare",210,complete
147564,Rumspringa no Joukei,210,complete
3284,Simoun,209,complete
432,Ikinari! Full Metal Panic!,209,complete
4279,St. Men's Cafe,209,complete
7723,Togainu no Chi/Lamento dj - Honey Star,209,complete
15747,Mother Keeper,209,complete
23323,Takkoku!!!,209,complete
24105,Yarouze!,209,complete
28419,Junjou Romantica dj - Chika*Chika,209,complete
38105,Jisatsutou,209,complete
38220,Koikeda-san to Asobou!,209,complete
41391,Sei Penalty Gakuen Goku,209,complete
48030,Musunde Hiraite (MINASE Mayu),209,complete
52144,Futabo,209,complete
56562,"Togainu no Chi dj - Konnichiwa, Koneko-chan",209,complete
57415,"Yagate, Ao ni Naru",209,complete
69140,Shoujotachi no Kaidan,209,complete
79288,Maou-sama Genryou Keikaku,209,complete
93266,"Sono Otoko, Amatou ni Tsuki",209,complete
111305,Nikoniko x Punpun,209,complete
125777,Ito mo Tayasuku,209,complete
128093,Sakashita-senpai no Koigokoro,209,complete
129480,Fureru to Kikoeru,209,complete
144447,Blue! Blue! Blue!,209,complete
148730,Neko x Neko,209,complete
130,Choumaru,208,complete
3551,Suki na Mono wa Suki Dakara Shouganai!!,208,complete
1865,Aokushimitama Blue Seed,208,complete
4458,Terror,208,complete
7310,In the Afternoon...,208,complete
26375,"Togainu no Chi dj - After ""Executioner's End""",208,complete
35575,Petit Wildrose,208,complete
42858,Gou-Dere Bishoujo Nagihara Sora,208,complete
43128,Futsutsukana Ani Desu Ga,208,complete
49464,Nomino,208,complete
63607,Kanojo no Sekai,208,complete
69750,In Full Bloom (YON Jae-Won),208,complete
76275,Crystal Palace,208,complete
80551,Akatsuki no Miko,208,complete
82041,Yomigaeru Kiro,208,complete
86768,Kanojo no Kare (MAEDA Tomo),208,complete
105701,Knockin' On Your Door,208,complete
